x,y
3366.8196235109017,3696.2558446025764
3223.958728315737,3271.9199978401207
3055.0218683564854,111.87982650468172
2238.7297597428587,2182.398261934868
1014.3747187325571,3052.1894267070916
1023.2564523180114,2032.058891318434
1491.3616204800774,3525.590603974486
175.15053720902955,1904.446549876044
3482.900829997994,1161.5737356359284
1932.5851220679688,995.4025042612961
998.8705634806829,497.6099767003792
2789.079222340465,1799.2348694009213
3758.623006473284,3036.893252960136
2854.4137709784013,991.3987511518518
2759.4113393269467,3914.2947138564964
3247.1666714540484,765.8224865279423
425.2528073078153,2508.762532786642
1997.3950352503468,599.1233982598513
2622.988264304723,95.3210175323076
1717.0889064530397,1536.1503061535677
715.5159468493986,3343.221055267832
2793.231572792893,3093.802814469833
3023.6869282225734,1468.9702119163528
1069.155058455915,3599.976676414963
1383.078474001498,2739.496423515468
2227.119149472422,2607.352406868162
783.5012710098604,119.19237848556769
2647.9552411694817,2395.597324525615
1866.9982183845455,2921.6807615778444
3667.47678756377,1649.065366504791
1283.4157620807434,2339.392405530411
1308.929815761386,104.93791580605487
759.7768738164466,1374.0454224234784
50.39308421782873,423.1111178104008
1068.2561156347213,1035.835426000927
72.30996146388574,3810.4113703588278
3901.05496552602,2648.4744354905088
744.8959802689852,3855.800496042432
494.2456358342062,419.7869502061614
289.81696640222816,2905.1625901556995
3924.4741419310008,1084.0937522471481
2476.771806863894,3589.3229054662966
567.0945915903674,1992.7184171286578
2886.5956232972135,3497.818360220681
1852.7057922307863,3840.846558929251
2701.75426382151,614.2161612911873
2263.7851414475963,1463.7939477753794
1724.34928549437,1944.225179904015
1353.1067833339155,711.8294315895486
3882.154440765809,678.4698947484387
