x,y
3367.2562532163165,3696.3048687815913
3223.7033426783046,3270.855235425595
3054.5903511011697,113.74002933178869
2238.66187986083,2183.0315879156583
1014.2954523104594,3051.6825684597106
1022.427149063438,2032.1398926394052
1491.4181542974836,3527.4770756398143
175.11227370138175,1904.2218605797154
3487.461553110852,1161.3916502351576
1932.6081328148248,995.287839916162
999.0047988270817,498.40071513650133
2789.167255800439,1799.5192698418662
3758.965051389771,3038.716023855219
2854.4984412853823,994.008263868172
2759.457225059915,3914.334553737364
3247.571767023615,765.0200074553587
424.7716699397078,2508.836980103847
1997.7885869797358,599.2067144425822
2622.905041014756,95.32440821758227
1717.0123452583332,1536.1835173212305
715.36494746197,3343.4302395319
2793.4478558628853,3093.9004642436653
3023.66331831525,1468.9488477318482
1068.9962988682119,3600.023529284071
1382.9552935694735,2739.62081617264
2227.10405925773,2607.205301945956
783.5102222248156,119.19051680008381
2647.870182399236,2395.7573472437853
1866.9680947309637,2921.5576258308097
3667.763450009664,1649.0900353313132
1283.333309014064,2338.817365830801
1309.3094947484155,104.20789896666136
757.334855471272,1374.2574995285743
50.37627621473536,423.39711300831567
1068.1830541633021,1035.660800482185
71.80283880902833,3810.0910691265944
3901.0900226309996,2648.4761636341836
744.4832741525853,3855.6914420002554
493.96594136114663,418.4376738849341
290.16019009461877,2905.1142085117735
3924.034944395806,1084.0587815255378
2476.8465156022676,3588.7065886856335
567.0583298850086,1992.4975128521846
2886.209731495611,3497.8971379297
1852.8282780840805,3861.434419311531
2701.5425163919303,614.6078958132271
2266.7905278520543,1463.8420927547713
1727.9837389235647,1944.221619398033
1353.053361308835,711.9809019651723
3882.3105218573623,677.863721599184
