x,y
3366.800384082648,3696.280567482715
3223.9271288006053,3271.8543746440587
3055.02290413422,111.86931180490215
2238.7262474541963,2182.3800959894825
1014.3765356190723,3052.1623102209046
1023.0750615965043,2032.014179930975
1491.3652087453142,3525.652588208194
175.13576971760895,1904.4635125969655
3483.127328500038,1161.5578970234733
1932.601209699246,995.4141926738296
998.8877361512332,497.637961876905
2789.083413139569,1799.2206540908091
3758.645816079703,3037.152807225151
2854.4183097737496,991.1010819516545
2759.4000696665116,3914.293343560593
3247.2720243775875,765.2369675712222
425.2733901271111,2508.758259735267
1997.544471536436,599.1142217984979
2622.9672984945955,95.31931025377624
1717.1058330376488,1536.1433426973479
715.5203775114592,3343.1557616865266
2793.258841154396,3093.7922727874948
3023.687067788937,1468.9637889883347
1069.2016888322414,3599.9776435074523
1383.0477612750103,2739.5015882748025
2227.128717200392,2607.297210171492
783.3658592882006,119.19737543091495
2647.9484296514574,2395.6462488276206
1867.0141444938452,2921.6792100061843
3667.4457682264538,1649.0598865861473
1283.4070276624211,2339.3900209558783
1308.506910800273,104.94881094791039
759.6206211032287,1374.0760307929133
50.39655198115103,423.12122812440066
1068.2359072330003,1035.8343810301726
72.38521017835465,3810.4285403474887
3901.078556085064,2648.5260676300295
744.8892783813614,3855.7976639691324
494.3113524802944,419.8055108450098
289.7993397158225,2905.155612350034
3924.474835979739,1084.0923316574108
2476.7722439068816,3589.3345441381703
567.1038042697002,1992.684611998674
2886.449887786382,3497.8347175378517
1852.6972178315643,3840.3474256811915
2701.671742865574,614.250526624351
2263.9837501977986,1463.7996911570722
1724.4448061162493,1944.2273757368664
1353.0601343674493,711.8139067019381
3882.160750962156,678.4382518543887
