x,y
3366.7021797902858,3696.3017929674575
3223.7529885767594,3270.106162484285
3055.1638117913303,112.32771673728203
2238.5767739095004,2182.26502220981
1014.4906096768485,3052.011296094679
1022.2799247968171,2032.0135751112575
1491.3839621107284,3525.4678147484324
175.12007000562795,1904.513582751116
3482.157295567348,1161.4466238678776
1933.0153283813443,995.4590553122588
998.9016250868602,498.41564496250794
2789.1010829387023,1799.2543919631123
3758.7488822821706,3036.8614472078048
2854.4207674624317,989.9803422442749
2759.396240762361,3914.3359055860333
3247.4039712578588,763.399178596598
425.1425093873805,2508.7357648861243
1997.7701445738778,599.1655558054955
2622.920488353843,95.3179004623218
1717.1686948363463,1536.1309198469887
715.5454233129909,3342.9303582370508
2793.3486987249184,3093.690957206505
3023.6909154232135,1468.946122115422
1069.22431295009,3599.921308335442
1383.2191579969972,2739.4191736909106
2227.208392031119,2607.202221770505
783.5197402012798,119.18713950821625
2647.9065301487285,2395.5774861650616
1867.0365228947683,2921.6786730061363
3667.1759711998056,1649.0454347960663
1283.2541918440622,2339.378357372248
1308.632742084272,105.10285155636063
760.0412430153949,1374.260890398078
50.39659378185667,423.11018994388564
1068.2195381695406,1035.8180979097178
72.48246658548835,3810.4470867258747
3901.081626015001,2648.49814506485
744.2381283598999,3855.7513080732256
494.6451365993174,419.8818449497095
289.8413341582364,2905.1279533321253
3924.4547424449725,1084.0860658192967
2476.7634177207538,3589.4018723619674
567.132389191504,1992.4752227129977
2886.04617691296,3497.785122526809
1852.7031602686045,3837.787525437533
2701.461004985366,614.2051159039823
2264.917059398731,1463.8269542741195
1728.0869767656882,1944.2344836979014
1352.991645691139,711.793590737305
3882.262926307089,678.665791933286
