x,y
3366.800403569277,3696.2813703528423
3223.926699447101,3271.939299444281
3055.022732031333,111.86935882283096
2238.7260900797223,2182.380426698261
1014.3810989109882,3052.163764495485
1023.0747947724975,2032.0141030134916
1491.3629906238632,3525.653911653231
175.13369272012417,1904.4604412480833
3483.143947972555,1161.558340096382
1932.6004558144355,995.4055219776741
998.8881750091647,497.55188172486874
2789.082612446283,1799.2211913940853
3758.6457447008515,3037.160567798382
2854.4239875336225,991.1013652690651
2759.409078528983,3914.3316820017662
3247.2717850899653,765.237937824871
425.28692066822185,2508.7583312621437
1997.5438174237934,599.111980619857
2622.9692370213206,95.31925644103211
1717.1030708617361,1536.1433371836122
715.520110998409,3343.159687406615
2793.2638350843813,3093.7932769637746
3023.6874409402135,1468.964075410192
1069.1952568693707,3599.9785165759477
1383.0451324052576,2739.5016565827127
2227.1252504899235,2607.2965950565567
783.3642608269913,119.19740439413908
2647.9488811232923,2395.654677184758
1867.0139927489633,2921.691988764112
3667.447229236143,1649.0600492025974
1283.4077284288223,2339.390852549898
1308.5088899837856,104.94875234167505
759.6174631166691,1374.0753740668608
50.39558755378306,423.1212160058087
1068.2359118740346,1035.834598026748
72.38279701344175,3810.428553409392
3901.0800392414376,2648.526482786794
744.8896088231229,3855.7982885402953
494.3051250914541,419.7728169260403
289.79610162685424,2905.1556503460265
3924.470580608365,1084.092245492361
2476.7733699440237,3589.2959220357834
567.1036944619618,1992.7641875416186
2886.451269403206,3497.835213305445
1852.697352517969,3840.3673529502644
2701.6843054487686,614.2505033132989
2263.4297986244337,1463.8004368870093
1724.4302762862467,1944.2273903685732
1353.06055745739,711.8153689435555
3882.160720234709,678.4377471971262
