x,y
3366.8335651417715,3696.317087043843
3223.5887486939364,3271.8932239110954
3055.011332541952,111.77007151469287
2238.7849589987577,2182.2825415943876
1014.3763351870622,3052.1948353535695
1022.7537768075168,2032.0510815275322
1491.340352206891,3525.5379581625853
175.14131399798805,1904.4916783126876
3482.833007646157,1161.5381100091518
1932.5813147517883,995.4020034550144
998.9048868377579,497.86399689075984
2789.09160775244,1799.1572766731472
3758.572902527058,3036.873522304926
2854.422972439445,991.7443567776854
2759.3949754966384,3914.3056421177907
3247.174034396005,765.9340161233582
425.3765024974915,2508.758997023825
1997.707432131146,599.1257958652703
2622.941550548878,95.31916502513889
1717.0958068815714,1536.1523103300065
715.5167720798427,3342.891387533966
2793.348940918726,3093.7741183534167
3023.688352496108,1468.974907376845
1069.1737964783033,3599.9755246773047
1383.0777097020814,2739.5070493538483
2227.105230389985,2607.155748371668
783.5158742401691,119.19229519607218
2647.9561269287346,2395.60319868104
1867.0052607729858,2921.6812488707824
3667.474205110934,1649.0456070674688
1283.4157768556993,2339.390569576335
1308.9105510882682,104.90865237383278
759.7968707709526,1374.1170130912312
50.39647098614792,423.10851624882673
1068.2636978198448,1035.8450528245314
72.29027385058569,3810.442263876909
3901.146240323396,2648.5076842929166
744.9134603260562,3855.806776338114
494.7128458660497,419.8474028723978
289.7980186814453,2905.1654263134
3924.4580447756102,1084.0852774746807
2476.750446291506,3589.364322063662
567.0923013183162,1992.6815628956006
2886.0748526472476,3497.846200416177
1852.6699562107042,3838.1595337891235
2701.672913019758,614.2136015155297
2264.9103700345304,1463.7917880354714
1724.3855796973253,1944.234883239079
1352.974838153994,711.8277040388274
3882.27896866167,678.2614587394062
