x,y
3367.3205363232864,3703.119224242013
3240.77022063653,3321.4350134237948
3053.8576511300935,96.43554784092052
2243.7700825117604,2198.1905367130785
1000.7195518100079,3078.5201952702164
1025.5445672527098,2048.1559089383127
1435.352065878056,3550.5900012789984
120.56240582938665,1911.6020387083795
3531.3411664576474,1154.6164990354407
1929.339234984737,932.0085536640308
934.512670782725,494.06206687353165
2748.1599359905363,1587.0919446279263
3830.997228412576,2955.388781900394
2887.3182748771414,981.0673476455308
2813.0371865555544,3908.869844004217
3269.034386572306,857.688732765627
346.9346433338692,2508.5250862957246
2085.3784770688626,563.6992340292827
2625.8128852477857,66.29690596045933
1734.4725543156694,1546.101796907642
704.6268330864368,3347.4608986211288
2795.097615962258,3125.0062705561895
3075.292668986365,1339.7286406717858
1050.053022110129,3615.4056839937957
1345.420660037014,2733.737923117458
2229.1642526145097,2625.8970401275656
742.8261070295986,141.3911896776059
2654.598478606004,2390.6266523465492
1881.9894522915192,2877.533751512364
3730.34231383644,1646.5562229947661
1291.383499217289,2350.706979890184
1258.880313908823,80.99698064438165
731.7604261150423,1353.0480607135762
43.77184656761254,419.3486228130329
1081.3217625960833,1014.8937454743448
51.29300103068688,3881.8016343168074
3935.0821348777963,2787.769055430719
732.0614785837229,3858.060538150178
442.58782354413506,388.5944928747484
273.9759999153846,2901.8151018701565
3939.6586501777265,1063.778701571573
2511.1727526967416,3609.936736029911
516.7815647393654,1966.4689514397246
2898.8681754858326,3511.4874640753515
1855.090842872604,3874.254418428623
2713.8173125127782,642.6967000185969
2447.990032698275,1478.70147587492
1714.8555657418447,1945.6204745177092
1291.8119626724551,673.8875823464198
3934.9076121906714,663.8069180191378
