x,y
3367.2651657394317,3696.344815617792
3223.3460645451228,3275.7450741138
3055.036773688948,112.20498038137058
2238.8596963152936,2182.739674788464
1014.2259834378592,3053.1774542049457
1023.2548891991893,2032.3114633352727
1491.3263753887643,3525.9840825613887
175.15883322286737,1904.360085808466
3487.5319900083473,1162.3041387836704
1932.3730689533472,995.1265484748615
998.9755293816722,494.88233947237876
2788.730867478939,1799.0571550108848
3757.6035620804314,3040.5209820151445
2854.5023793524133,996.0486346645243
2759.371202187663,3914.2541060206354
3246.933304766984,766.1900230818086
426.3146835563599,2508.9741485240147
1997.587054781845,598.7949627732662
2623.0102466112694,95.33129592752175
1716.9520290899768,1536.1814276303226
715.3590792068035,3342.7208314301974
2793.4426876862403,3093.9808993270562
3023.687645179079,1469.0226882523796
1069.0322106313242,3600.1068981145386
1382.5915039034094,2739.668922230182
2226.1718173856466,2607.0947627261357
783.4850571300307,119.20254087350759
2648.0035099276174,2395.853082674231
1866.9164759920914,2921.7635449465815
3667.908865912705,1649.0547993726498
1283.537334313091,2339.746276104559
1309.0520092845186,104.47593571474707
758.8163910549265,1373.8708358356364
50.37063432782468,423.06841716996865
1068.3029421608849,1035.8565286048263
71.75166644222669,3810.5809548255074
3901.6799535325963,2648.521446393254
745.1113742300582,3855.9149106725376
495.1328129753415,418.3688005449568
289.76370370161146,2905.2048960745087
3924.598471297662,1083.916802900237
2476.7452280824814,3589.5417425599253
566.6376291981692,1992.9208130477898
2886.5593879975945,3498.3188020542575
1852.6271700808888,3861.819842806948
2702.2643101805693,614.6829516137528
2264.139199694154,1463.708515197218
1720.1621952628177,1944.3627349344592
1352.8905222107844,712.0502604562201
3882.4515249145684,677.9258002461245
