x,y
3367.2751322746612,3696.326400749326
3224.8655620988598,3277.975679642605
3055.1850605089976,112.22783431446567
2238.989446996327,2182.959772287307
1013.9488420779468,3054.3105835125725
1023.72552049341,2032.2143686521295
1491.5455958892185,3532.2882526280328
175.1751168008371,1904.4918643311025
3487.2698506814672,1160.145554859975
1932.91301889635,994.38473371702
998.5702176219622,493.5447951235195
2789.256583761243,1797.401451232638
3759.235979136472,3042.5653073206136
2854.474173330142,990.7161707485574
2759.477562200928,3915.660183245473
3247.961263003711,793.9199829432322
422.9910498830743,2509.0093280608066
1997.748559725523,598.7696305892155
2624.0344479740957,95.21420644012589
1716.3664925775709,1536.1966691591406
715.3501110248848,3343.9373765543864
2793.3910247741233,3094.058812424436
3023.6324202156675,1468.5709609767734
1068.9791857944538,3599.4531827880774
1384.0403683944073,2739.572201305613
2226.8205719963803,2606.178066277797
783.5175202278184,119.49753266135691
2647.9373839818795,2395.323611539093
1867.0881524359927,2921.67265550552
3667.658877998971,1649.050870544836
1283.144871257584,2339.2877964582576
1309.2042778527293,102.18830464974876
752.0302140328522,1373.701392042081
50.31003745263336,423.35612369674186
1068.3411855190238,1036.882073172622
71.74883795318267,3809.995251112328
3900.855845694806,2648.5110921113437
745.1850419040155,3856.0770893664258
495.4489678975739,417.95699713758273
290.6502033737686,2905.0956205198254
3923.767528167653,1083.8745054317812
2478.2796896886434,3589.0550006131666
566.0937352487011,1995.0314363248333
2887.5304139958866,3498.3629369427285
1852.8816221641594,3861.462071890199
2702.127287332629,614.9580184206123
2266.052239754678,1463.5821753689925
1714.7099390902704,1944.3387519711564
1353.2042633548167,709.6610580650773
3880.8492841163875,677.9016853836275
