x,y
3367.3205363232864,3703.119224242013
3242.4395517250146,3318.194293954243
3053.8576511300935,96.43554784092052
2243.7700825117604,2198.1905367130785
1000.7195518100075,3078.5201952702146
1024.7726880837527,2047.1495569319777
1438.4865467532757,3550.085749729107
120.56240582938665,1911.6020387083795
3531.892273465373,1156.3505150486055
1929.3392349847368,932.0085536640318
934.5126707827214,494.06206687352915
2778.663538806984,1605.1522817417988
3823.6504060928623,2954.5261772787508
2890.156298340322,986.2627205212661
2813.0371865555544,3908.869844004217
3268.5916399025446,855.7234809140562
346.9346433338692,2508.5250862957246
2085.3784770688626,563.6992340292827
2625.8128852477857,66.29690596045933
1734.4725543156694,1546.101796907642
704.6268330864359,3347.4608986211288
2795.097615962258,3125.0062705561895
3078.131811913665,1340.216801540958
1046.0129417965172,3614.4835129295825
1346.8639573025666,2740.048120477827
2229.1642526145097,2625.8970401275656
745.333408960763,138.2655786450248
2654.598478606004,2390.6266523465492
1881.9894522915192,2877.533751512364
3730.34231383644,1646.5562229947661
1291.20879936093,2346.092474817481
1258.880313908823,80.99698064438165
731.7604261150423,1353.0480607135762
43.309749179749055,419.78348751423044
1081.3217625960833,1014.8937454743448
51.29300103068688,3881.8016343168074
3950.0,2822.424201353191
730.2784499063036,3860.067980335034
442.4896700094931,394.18288583459906
273.9759999153846,2901.8151018701565
3939.6586501777265,1063.778701571573
2508.892453143437,3610.780138155943
516.7815647393654,1966.4689514397246
2896.862105052576,3513.4171616325257
1855.090842872604,3874.254418428623
2708.286150507425,633.4712117702134
2404.3835669097566,1467.9568520592345
1714.8555657418447,1945.6204745177092
1291.8119626724601,673.8875823464208
3934.9076121906714,663.8069180191378
