x,y
3369.73908790341,3691.8060218424966
3237.0364645074214,3282.86431110703
3059.5844935047817,106.63745919155066
2287.0284155511577,2164.335998856216
1006.8078063998014,3077.583156364384
1025.081417975205,2025.452722648943
1504.0792912304762,3524.3034699260406
170.62011746373003,1912.021610870982
3489.646737217996,1147.882334338741
1934.1938073276901,988.2431525468328
949.1211617918551,515.2631130526153
2800.486376522331,1781.419310379591
3794.84179391296,3096.9243465767277
2846.6062755229477,1027.6428687569614
2745.8892662871076,3914.1877779461865
3249.4408864942684,782.5921922145426
395.10128914390623,2509.421998709605
2025.7307520080667,598.8577550823466
2624.3874400914697,95.56855738542058
1712.0776481507432,1534.7792924205273
713.3728068241535,3349.4211614777732
2802.5305761315085,3096.395697906032
3017.6762996590546,1444.479180787137
1072.7831218223052,3598.6102962502205
1364.4699367877292,2737.291660479288
2206.842688049109,2564.0105041953075
777.9873783411687,134.1334847846228
2653.154914638608,2413.377419746055
1867.667522879268,2934.0850539961
3657.3869429527003,1647.9926778331585
1284.4358091441911,2345.3802694578812
1296.0825185080016,98.24739588190431
736.9741094483048,1375.016888894293
50.986317389214506,425.34646333910507
1075.6681097960607,1040.8590675149355
69.54302168272538,3857.327068412783
3898.9138732660467,2685.5178823034776
757.7037598801537,3861.9936552666413
485.7272386391804,411.5645305047645
292.5076744723127,2905.672322766868
3928.6069428929572,1093.475074356955
2492.6388380333115,3585.126824576195
562.4779071502921,1992.3177668310232
2889.5167709285797,3492.0725766395117
1875.3290324413142,3867.425814037088
2703.1972567224466,618.9202203745149
2192.1256262390957,1459.4288425093596
1717.8221962923246,1943.8214411353083
1347.3137010741941,675.5790065184174
3875.484563304392,679.5284489206668
