x,y
3367.170752778274,3696.3300715862015
3223.966751891526,3278.3909416566767
3055.170797506982,111.27668711487277
2236.030551948387,2182.8430117125295
1016.4082981841233,3054.212531137485
1020.6441479641331,2031.8335615876038
1491.5543910170866,3532.2178065429785
175.8056870582448,1899.510487331627
3487.2018526747265,1166.1489724037924
1932.5395203085707,994.3931412390277
998.5629857605888,493.03554618755544
2789.3384989864912,1807.6190904374403
3759.6468119447864,3041.25565951684
2855.2146268902957,991.4972604869665
2758.964649576501,3915.8890681208627
3246.965686783185,790.6358901644007
438.77966607419455,2509.0427240516105
1997.1713272244463,598.7708182211073
2624.1054376801935,95.30477253976798
1717.1663610761036,1536.2562721809234
715.4335642843504,3343.5745739293243
2793.899243216038,3095.3101380931266
3024.3317672616363,1473.458660722524
1069.3281840663624,3599.4256934569457
1381.1445275235258,2739.577952139829
2228.4742421193682,2607.7487990542654
781.9701791532175,118.9744247041108
2647.850386367992,2395.164225614062
1867.0886428961294,2921.2200094082746
3667.50767755914,1648.9852519658873
1284.6639596722423,2337.578102967513
1310.171649102171,102.4554067514651
751.4555076048662,1373.691900503935
50.291218872853335,422.9705054453544
1068.2068386284966,1035.3007458924487
71.8521707983734,3811.4416789813954
3901.2365678703595,2648.2582004251094
747.4032975120691,3856.9110488725846
487.02130186220245,418.08081114486373
290.71881885626044,2905.373885854758
3926.743571847005,1084.883183496739
2478.404742638444,3589.596891545622
565.9717664346248,1994.6635875422637
2887.5866783270762,3498.2641754023143
1853.6652829605998,3861.5504673232626
2702.136732807394,614.9409105731118
2258.2290145528013,1463.5270672249908
1715.2135705130318,1944.5041278387275
1352.3108622276027,710.2270993923045
3878.7777724082202,678.1687238335635
