x,y
3372.2515468450497,3698.2941894544815
3234.952512074502,3286.0468640022327
3052.4282676091075,95.97726207338695
2218.0223021422034,2188.9101362837864
1006.7529315603724,3082.974169809415
1014.6538118715415,2024.469841287411
1484.4359370538523,3546.8500519245586
181.4690156330534,1939.7095219676246
3487.6076621870243,1146.252844880868
1938.241491729199,1005.0364690582282
961.2433168331564,490.7119996487906
2811.2761675267534,1847.4717906244696
3843.024845676329,3043.164360897012
2862.6443711936163,973.3867913023005
2775.5752396857374,3915.046733500951
3259.6024846542555,761.3839998420772
364.6127900003078,2518.057577685643
1955.889017477435,605.425952636404
2624.759701514897,76.72419625309963
1715.1970905840258,1543.278825063957
709.527649173589,3350.662666966262
2800.158387188246,3097.2566950586843
2999.960281305139,1352.7167620351174
1079.7468228145265,3600.8820802768123
1383.9190351327693,2748.7017707986433
2218.102426528556,2606.874558774315
756.8737216037176,138.28490653694692
2648.9920559872285,2421.948916856309
1869.7689354674967,2941.981714586317
3638.7648283096505,1646.981775419144
1260.1559857855216,2351.7312687568506
1273.1457886552057,96.15843602263413
742.8615275689103,1384.500112385829
50.0,421.8908447400721
1077.0110042535414,1028.2365677527246
74.84475463580132,3862.805269340628
3882.351910677915,2638.4146219113327
729.3565829767198,3832.9690536975613
450.89592660991104,418.5459540238123
272.0412690372727,2908.408300566719
3928.374433177588,1085.1203243378925
2480.8052419251303,3587.8802535058176
579.2686907462371,1981.607236461896
2888.8617740407435,3511.0783845273977
1854.0138004364176,3866.4277844723724
2701.010852650396,622.5552441814534
2226.723266081148,1471.9080370813392
1710.5384932047136,1943.2516959819768
1307.083690250704,693.5596146433444
3930.499530768493,682.0047229573281
