x,y
3367.106160779697,3701.067113451704
3230.75107672852,3242.0661626034716
3052.432938122285,92.51028240556175
2256.964312559402,2188.579726938092
1009.3466666101956,3085.5670091672487
1008.7216582717715,2018.136536418512
1559.1158495484688,3545.595082319363
197.86027165195696,1867.8128853089815
3487.093047180101,1181.4316036819155
1939.0563023212067,1011.439614806397
1052.6485147643268,430.8163039803074
2812.5484702653857,1972.681063896211
3793.415429679878,2995.6827528336435
2844.971889301304,964.3849130913586
2728.34663413331,3917.6229070000263
3257.436320178769,853.9292559910623
366.1578422198727,2518.4372158741353
1931.2140079665364,611.5164991715865
2631.1403596850214,80.35759512352293
1702.9731992505322,1550.8554203908789
705.4367669987246,3349.9700438670975
2800.430533942641,3122.906547673394
2990.444716748555,1336.9941675045893
1084.8298164289401,3603.537153586418
1337.0151451594156,2761.3549865101663
2197.3447402904194,2602.8341994276407
751.4698232030242,138.37778792474714
2626.42946087486,2468.168597910304
1867.201545175745,2944.0047440622384
3639.4530289582317,1647.9414949413617
1291.2133818985124,2346.2756255774266
1262.9881866558108,92.95968505501878
731.3435558429345,1353.4527162660854
48.19531106366112,419.947908543254
1067.0570434728177,1032.574204517708
77.6740380864906,3879.802004788253
3950.0,2629.0744382037974
780.3707689204797,3869.7762419606465
447.7768310038026,401.65558987321504
272.05147909067,2907.2096331294506
3923.8892900458372,1086.6120134366363
2480.1760338072454,3575.5984381341045
572.6197943595989,2007.653151827144
2894.1808980325395,3513.290878458241
1856.046716026944,3865.30203608399
2721.721369892434,579.6239656084282
2091.973302123248,1460.7346348400392
1720.5269182438597,1950.4700684575873
1335.2189477921947,713.9310340429109
3931.409763522787,682.9525405687391
