x,y
3367.2971409861734,3703.055181949839
3217.3566603987156,3331.9024496805005
3053.8576511300935,96.43554784092052
2243.7700825117604,2198.1905367130785
1000.7195518099593,3078.520195270255
1031.5232335243295,2056.8161968883037
1414.980465664108,3557.166217142313
120.56240582938813,1911.6020387083788
3531.1414898066632,1155.1221841413353
1929.3392349849223,932.0085536637907
932.5818936744394,488.86941282891195
2810.085814971421,1578.9791501024754
3832.6239091826283,2948.697007094346
2917.0012418359383,979.1983624611858
2814.46799527728,3896.6252274722538
3252.889338680758,873.4106211804456
346.9346433337803,2508.52508629612
2085.3784770687776,563.6992340297247
2625.8128852477857,66.29690596045933
1734.472554315643,1546.1017969086388
704.6268330865237,3347.460898621042
2795.2421608063987,3126.0673022954343
3052.9583860201433,1356.9883115242083
1069.0559584127054,3617.640893170251
1321.6399025749204,2595.723556694871
2229.1642526145097,2625.8970401275656
733.2987616836408,167.44833399091988
2654.598478606004,2390.6266523465492
1881.9894522915192,2877.533751512364
3730.34231383644,1646.5562229947661
1298.3254816284996,2414.8960394030073
1258.880313908823,80.99698064438165
731.7604261150423,1353.0480607135762
59.74765771653942,417.4476496129886
1081.2687328412183,1014.8394453795445
51.29300103068688,3881.8016343168074
3924.8931628580085,2778.4145602264452
746.7657531450268,3854.5565397372493
455.92819066029654,362.30252003329235
273.9759999154503,2901.815101869719
3939.6586501777233,1063.778701571282
2514.8676435499033,3608.246391941442
516.7815647393643,1966.4689514397244
2902.729773586346,3510.4559625345746
1855.090842872604,3874.254418428623
2714.297101938844,641.5212868753838
2425.39341342543,1469.3809923065676
1714.8555657418938,1945.6204745170398
1288.0676847461689,672.4446535226052
3934.9076121906737,663.8069180193706
